"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01140",-23.516362261976756,-46.66810176204384,sao paulo,SP
"01151",-23.532368878152266,-46.657555045386296,sao paulo,SP
"01120",-23.528456318627708,-46.64048959423503,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01135",-23.527007496537546,-46.64868261226843,sao paulo,SP
"01150",-23.532869493479122,-46.6574641552888,sao paulo,SP
"01153",-23.53214474770618,-46.65194013613022,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,são paulo,SP
"01122",-23.530889723296145,-46.640756313924506,sao paulo,SP
"01140",-23.519688873160604,-46.67223019649151,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01126",-23.52622823757864,-46.63729815736628,sao paulo,SP
"01136",-23.522888314472763,-46.66401556855558,sao paulo,SP
"01109",-23.5237457463212,-46.628731691240034,sao paulo,SP
"01141",-23.520802274222362,-46.673190554821346,sao paulo,SP
"01151",-23.53347046073055,-46.65385426464305,sao paulo,SP
"01156",-23.531697,-46.66290524999998,sao paulo,SP
"01131",-23.52112120344507,-46.645727290322505,sao paulo,SP
"01131",-23.529158318627697,-46.64134706148645,sao paulo,SP
"01128",-23.52535070107914,-46.64006416916728,são paulo,SP
"01155",-23.529925613653422,-46.663863160424704,sao paulo,SP
"01151",-23.529533605055082,-46.65841137621901,são paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01132",-23.520905455450425,-46.64840659893825,sao paulo,SP
"01153",-23.528619712735896,-46.65330991118932,sao paulo,SP
"01106",-23.527992865947233,-46.62933902360197,sao paulo,SP
"01107",-23.527880591724877,-46.62687344324541,são paulo,SP
"01142",-23.519934305152642,-46.6251300217966,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01131",-23.5229195903399,-46.64468748237063,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01124",-23.52856862531019,-46.63382052068778,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01151",-23.533959132667775,-46.65299738412486,sao paulo,SP
"01127",-23.526594901465785,-46.64638628143572,sao paulo,SP
"01135",-23.527010132293896,-46.65033378992916,são paulo,SP
"01107",-23.528933486814033,-46.62717387010217,sao paulo,SP
"01139",-23.517604217294878,-46.680805006376644,sao paulo,SP
"01123",-23.529564261728872,-46.63734722799934,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01129",-23.52286294976627,-46.64289947253153,são paulo,SP
"01156",-23.531579004991666,-46.66224370038666,sao paulo,SP
"01109",-23.52922174854291,-46.62568397504169,são paulo,SP
"01122",-23.53155176325808,-46.63962683556457,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01137",-23.524910245080445,-46.65253699056492,sao paulo,SP
"01124",-23.527821688037392,-46.634671173466444,são paulo,SP
"01126",-23.526501066333893,-46.63710317485141,são paulo,SP
"01136",-23.52350959838998,-46.666944167638064,são paulo,SP
"01135",-23.52785748903573,-46.65202107799064,sao paulo,SP
"01135",-23.5269165545329,-46.650251739800325,sao paulo,SP
"01104",-23.53461921233187,-46.63220615820298,sao paulo,SP
"01129",-23.522715398551597,-46.643734524150254,sao paulo,SP
"01140",-23.523747999163273,-46.66684460713256,sao paulo,SP
"01153",-23.53199077324141,-46.65206066166546,sao paulo,SP
"01137",-23.523894953372956,-46.65418137621903,são paulo,SP
"01144",-23.523846601708204,-46.67362071135091,sao paulo,SP
"01151",-23.53347046073055,-46.65385426464305,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01152",-23.52798691479598,-46.658201406053415,sao paulo,SP
"01120",-23.528646293092486,-46.64037709423503,sao paulo,SP
"01120",-23.533445479631936,-46.637687036301614,são paulo,SP
"01153",-23.535713672527162,-46.64920616938011,sao paulo,SP
"01120",-23.530760486265766,-46.639216010416,sao paulo,SP
"01109",-23.523673746321197,-46.628709191240034,sao paulo,SP
"01103",-23.536268392174957,-46.62871318942238,sao paulo,SP
"01152",-23.529656430751913,-46.656348233971954,sao paulo,SP
"01155",-23.528382663338895,-46.662123258670455,sao paulo,SP
"01155",-23.52899269085843,-46.66291915185066,sao paulo,SP
"01102",-23.524350590339896,-46.62974008869512,sao paulo,SP
"01130",-23.523328708292496,-46.648225220237705,sao paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01104",-23.535190813203346,-46.62860583888281,sao paulo,SP
"01131",-23.52164183207347,-46.64747554830047,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01137",-23.523137474897457,-46.65373091035258,sao paulo,SP
"01137",-23.523144766840574,-46.65166009603059,são paulo,SP
"01105",-23.535170884817365,-46.6262204454671,sao paulo,SP
"01107",-23.527488477667422,-46.62588061503841,sao paulo,SP
"01130",-23.521903731894486,-46.646369480581605,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01135",-23.5270024565756,-46.64929461226845,são paulo,SP
"01128",-23.5234335431646,-46.642582749927875,sao paulo,SP
"01137",-23.522561696087475,-46.65426343450283,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01153",-23.53382689869582,-46.65076471357261,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01139",-23.51774772191116,-46.670499927693484,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,são paulo,SP
"01150",-23.53416257481785,-46.65547667412762,sao paulo,SP
"01131",-23.523604815713515,-46.644388422297794,sao paulo,SP
"01155",-23.52899269085843,-46.66291915185066,sao paulo,SP
"01150",-23.53230525950718,-46.662365629753594,sao paulo,SP
"01103",-23.535214669167267,-46.627294364273794,sao paulo,SP
"01109",-23.522115037480447,-46.62896529892085,são paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01122",-23.530212041635387,-46.64035926187311,sao paulo,SP
"01151",-23.532368878152266,-46.657555045386296,sao paulo,SP
"01150",-23.53415390202783,-46.65548992422348,sao paulo,SP
"01153",-23.53199025950718,-46.6521168455479,sao paulo,SP
"01140",-23.523803946448048,-46.6668369111893,sao paulo,SP
"01151",-23.533271539269457,-46.65410023535694,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01141",-23.51803838412488,-46.66548088245144,são paulo,SP
"01153",-23.53031579877663,-46.65328712891685,sao paulo,SP
"01151",-23.52894385928214,-46.65895478711986,são paulo,SP
"01151",-23.52954736219633,-46.658301616567606,sao paulo,SP
"01136",-23.52299425036058,-46.66362145420966,sao paulo,SP
"01129",-23.52568868803739,-46.642180819868436,sao paulo,SP
"01127",-23.52612375797796,-46.639145865802995,sao paulo,SP
"01132",-23.520905455450425,-46.64840659893825,são paulo,SP
"01120",-23.533579649076277,-46.63758962560915,são paulo,SP
"01139",-23.520324610795612,-46.661519218819556,sao paulo,SP
"01124",-23.527821688037392,-46.634671173466444,são paulo,SP
"01120",-23.529635958364615,-46.639767238126886,sao paulo,SP
"01136",-23.52586583873857,-46.65197794823706,são paulo,SP
"01156",-23.526318626406702,-46.67121817317798,sao paulo,SP
"01127",-23.525702234808666,-46.6394492035893,sao paulo,SP
"01127",-23.526573537884474,-46.63890686288881,sao paulo,SP
"01134",-23.519126011108494,-46.65123190215827,sao paulo,SP
"01120",-23.53174922952855,-46.63860815000869,sao paulo,SP
"01135",-23.527010132293896,-46.65033378992916,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,são paulo,SP
"01127",-23.527789237426237,-46.64508608295231,sao paulo,SP
"01103",-23.534290330832725,-46.62796115404806,são paulo,SP
"01150",-23.53205933611284,-46.659584043020374,sao paulo,SP
"01136",-23.524791611431716,-46.65813556702636,sao paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01127",-23.52733070107913,-46.64407366916728,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01134",-23.519351011108494,-46.651462376623066,sao paulo,SP
"01109",-23.524262077442383,-46.6279584410237,são paulo,SP
"01152",-23.53006954010617,-46.65582075950718,sao paulo,SP
"01122",-23.531081950602996,-46.639876331265405,são paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01132",-23.522867455450417,-46.64901754065444,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01122",-23.531219067718872,-46.63973714709449,sao paulo,SP
"01131",-23.5229195903399,-46.64468748237063,sao paulo,SP
"01130",-23.522687424086822,-46.64682152415025,são paulo,SP
"01123",-23.528916565471484,-46.638014341208205,sao paulo,SP
"01120",-23.527854932281123,-46.64081587844073,sao paulo,SP
"01135",-23.527014463788966,-46.64899311226844,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,são paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01132",-23.521493546482816,-46.64977797847548,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01151",-23.53333440244673,-46.654073790178295,sao paulo,SP
"01139",-23.519764372468117,-46.66152087621903,sao paulo,SP
"01121",-23.531863463500503,-46.63665187428577,são paulo,SP
"01152",-23.5288879730798,-46.657229406053425,sao paulo,SP
"01122",-23.531576217871795,-46.63590618512319,sao paulo,SP
"01156",-23.531688750211813,-46.66221271712327,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01141",-23.520560196779968,-46.665909533729526,sao paulo,SP
"01132",-23.51929180460501,-46.64980089647412,sao paulo,SP
"01107",-23.522597958284045,-46.633089288854116,sao paulo,SP
"01155",-23.52899269085843,-46.66291915185066,sao paulo,SP
"01152",-23.532609593398323,-46.65333208104907,sao paulo,SP
"01125",-23.529804579519855,-46.638681715246044,sao paulo,SP
"01150",-23.53214346987715,-46.65828046849215,sao paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01151",-23.533271539269457,-46.65410023535694,sao paulo,SP
"01123",-23.52974970941768,-46.6351412267586,sao paulo,SP
"01155",-23.529925613653422,-46.663863160424704,sao paulo,SP
"01138",-23.521982521784317,-46.65542369608747,sao paulo,SP
"01124",-23.52765287760401,-46.63348315805877,sao paulo,SP
"01123",-23.528517264787293,-46.63523176103637,sao paulo,SP
"01151",-23.52954736219633,-46.658301616567606,sao paulo,SP
"01154",-23.53108232861103,-46.65927097140634,sao paulo,SP
"01122",-23.531476243407017,-46.63629318512321,sao paulo,SP
"01122",-23.531790436580295,-46.63507276311384,sao paulo,SP
"01156",-23.5295707260661,-46.665109917017695,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,são paulo,SP
"01141",-23.51883755037796,-46.667232111691526,sao paulo,SP
"01121",-23.526644877603996,-46.634983606988314,sao paulo,SP
"01129",-23.52286294976627,-46.64289947253153,sao paulo,SP
"01152",-23.532411876767274,-46.65612364224707,sao paulo,SP
"01140",-23.523262470713856,-46.665707836516866,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01139",-23.517604217294878,-46.680805006376644,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01123",-23.52845770246411,-46.63523120621503,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01151",-23.532469396618357,-46.65648682737028,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01156",-23.531579004991666,-46.66224370038666,sao paulo,SP
